identifier,title,year,publisher,subject,subcollection,pdf_file_id,pdf_filename,pdf_original_path,pdf_export_relpath,ocr_id,ocr_completed_date,ocr_export_relpath,metadata_export_relpath
P000558,"Notes on the routes from Lake Superior to the Red River, and on the settlement itself: Compiled from reports by Captain Palliser, Professor Hind, and Messrs. Dawson and Napier, with notes relating to the transport of troops, &c. by Colonel Crofton and Captain (now General) Lefroy",1870,"Great Britain, War Office (London)",Communications--Communications with Red River; Canada--Transportation; Great Britain--Parliament; Red River Valley (Man.)--Description and travel; Trade routes; Routes commerciales; 1870,saskatchewan_1808_1946,3413,P000558.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000558.pdf,,4232,2025-10-06 06:13:30.695061,ocr/P000558.json,metadata/P000558.json
P000609,"North-West Territories: Report of the very Reverend J.B. Thibault, G.V.",1870,Printed by I.B. Taylor (Ottawa),"Rebellions and Regimental Histories--Red River Rebellion; Red River Rebellion, 1869-70; Rouge, Rébellion de la rivière, 1869-1870; Red River Valley (Man.)--Description and travel; 1870",saskatchewan_1808_1946,3414,P000609.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000609.pdf,,4233,2025-10-06 06:13:30.695286,ocr/P000609.json,metadata/P000609.json
P007516,Missions de la Siskatchewan [i.e. Saskatchewan],1870,A. Hennuyer (Paris),"Grandin, Vital Justin, 1829-1902; Leduc, H. (Hippolyte), 1842-1918; Vicariate of Saskatchewan; Vicariate of Siskatchewan; 1868",saskatchewan_1808_1946,3415,P007516.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P007516.pdf,,4234,2025-10-06 06:13:30.695435,ocr/P007516.json,metadata/P007516.json
P009566,"Journal de Monseigneur Grandin: missions de Saint-Albert, 17 novembre 1869",1870,A. Hennuyer (Paris),"Grandin, Vital Justin, 1829-1902; Vicariate of Saskatchewan; Vicariate of Siskatchewan; 1869",saskatchewan_1808_1946,3416,P009566.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P009566.pdf,,4235,2025-10-06 06:13:30.695560,ocr/P009566.json,metadata/P009566.json
P009567,"Lettre du R.-P. Lacombe, au T.-R. P. Supérieur Général: Vicariat de la Siskatchewan, mission de Saint-Paul des Cris, 12 mai 1870",1870,A. Hennuyer (Paris),"Sisksika Indians--Prairie Provinces--Missions; Pieds-Noirs (Indiens)--Provinces des Prairies--Missions; Lacombe, Albert, 1827-1916; Vicariate of Saskatchewan; Vicariate of Siskatchewan; 1870",saskatchewan_1808_1946,3417,P009567.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P009567.pdf,,4236,2025-10-06 06:13:30.695649,ocr/P009567.json,metadata/P009567.json
P009568,"Extrait d'une lettre du R.P. Moulin, au T.-R. P. Supérieur Général: mission de Saint-Jean-Baptiste (île à la Crosse), 16 août 1869",1870,A. Hennuyer (Paris),"Death--Psychological aspects; Mort--Aspect psychologique; Indians of North America--Religion; Indiens d'Amérique--Amérique du Nord--Religion; Mission of Saint-Jean-Baptiste; Moulin, Julien, 1830-1920; Saskatchewan; Mission of Saint-Jean-Baptiste; Saskatchewan; 1869",saskatchewan_1808_1946,3418,P009568.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P009568.pdf,,4237,2025-10-06 06:13:30.695691,ocr/P009568.json,metadata/P009568.json
cihm_15097,A Bill intituled An act to make further provision for the government of British Columbia [microform],1870,[S.l. : s.n.,"Great Britain; Grande-Bretagne; Bills, Legislative; Projets de loi",saskatchewan_1808_1946,3420,cihm_15097.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_15097.pdf,,4238,2025-10-06 06:13:30.695740,ocr/cihm_15097.json,metadata/cihm_15097.json
cihm_17898,The origin of civilisation and the primitive origin of man [microform] : mental and social condition of savages,1870,"London : Longmans, Green",Ethnology; Primitive societies; Ethnologie; Homme primitif,saskatchewan_1808_1946,3421,cihm_17898.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_17898.pdf,,4239,2025-10-06 06:13:30.697880,ocr/cihm_17898.json,metadata/cihm_17898.json
cihm_23636,James McGill and the origin of his university [microform],1870,[S.l. : s.n.,"McGill, James 1744-1813; McGill, James, 1744-1813; McGill University; McGill University; Universities and colleges; Universités",saskatchewan_1808_1946,3422,cihm_23636.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_23636.pdf,,4240,2025-10-06 06:13:30.698470,ocr/cihm_23636.json,metadata/cihm_23636.json
cihm_26558,The true date of the English discovery of the American continent under John and Sebastian Cabot [microform],1870,[London? : s.n.],"Cabot, John, d. 1498?; Cabot, Sebastian, 1476?-1557; Cabot, John, m. 1498?; Cabot, Sebastian, 1476?-1557",saskatchewan_1808_1946,3423,cihm_26558.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_26558.pdf,,4241,2025-10-06 06:13:30.698709,ocr/cihm_26558.json,metadata/cihm_26558.json
cihm_27162,The doctrines and discipline of the Wesleyan Methodist Church in Canada [microform],1870,Toronto : S. Rose,Wesleyan Methodist Church in Canada; Wesleyan Methodist Church in Canada; Wesleyan Methodist Church in Canada; Wesleyan Methodist Church in Canada,saskatchewan_1808_1946,3424,cihm_27162.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_27162.pdf,,4242,2025-10-06 06:13:30.699615,ocr/cihm_27162.json,metadata/cihm_27162.json
cihm_32393,Copy of any despatch or despatches from the Colonial Office to the Governor General of Canada [microform] : containing the opinion or opinions of the law officers of the crown respecting the investment of money raised under the authority of the Canada Railway Loan Act (1867),1870,[London? : s.n.],"Intercolonial Railway (Canada); Intercolonial Railway (Canada); Railroads; Loans, British; Chemins de fer; Prêts britanniques",saskatchewan_1808_1946,3425,cihm_32393.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_32393.pdf,,4243,2025-10-06 06:13:30.700092,ocr/cihm_32393.json,metadata/cihm_32393.json
P000644,"[Lettre adressée à ses confrères par le Père Lacombe. sollicitant une aide financière pour le diocèse de Saint-Albert, Saskatchewan]",1872,[s.n.] ([Montreal]),"The Spiritual Life--Roman Catholic Church; Letters; Lettres (Genre littéraire); Roman Catholic Church--Missions; St. Albert, Alberta--Churches; 1872",saskatchewan_1808_1946,3429,P000644.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000644.pdf,,4244,2025-10-06 06:13:30.700236,ocr/P000644.json,metadata/P000644.json
P009606,"Lettre du R.P Leduc au T.-R.P. Supérieur Général: Saint-Albert, le 20 décembre 1869",1872,A. Hennuyer (Paris),"Leduc, H. (Hippolyte), 1842-1918; Saskatchewan; St.Albert Mission; St.Albert Mission; Saskatchewan; 1869",saskatchewan_1808_1946,3430,P009606.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P009606.pdf,,4245,2025-10-06 06:13:30.700331,ocr/P009606.json,metadata/P009606.json
P009607,"Missions de Saint-Albert: Lettre du R.P. Fourmond au T.-R.P. Supérieur Général: mission du lac Sainte-Anne, le 26 décembre 1870",1872,A. Hennuyer (Paris),"Chickenpox; Varicelle; Fourmond, Vital, 1828-1892; Indians of North America; Indiens d'Amérique--Amérique du Nord; Saskatchewan; St.Albert Mission; St.Albert Mission; Saskatchewan; 1870",saskatchewan_1808_1946,3431,P009607.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P009607.pdf,,4246,2025-10-06 06:13:30.700532,ocr/P009607.json,metadata/P009607.json
cihm_25157,The Queen's Wharf depot lands [microform] : the Corporation of Toronto and the Northern Railway Co,1872,[S.l. : s.n.,Northern Railway Company of Canada; Northern Railway Company of Canada; Railroad land grants; Railroads; Concessions ferroviaires; Chemins de fer,saskatchewan_1808_1946,3432,cihm_25157.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_25157.pdf,,4247,2025-10-06 06:13:30.700727,ocr/cihm_25157.json,metadata/cihm_25157.json
cihm_30258,"Report on Colonel Robertson-Ross, adjt.-general of militia, on the north-west provinces and territories of the Dominion [microform]",1872,Ottawa : [s.n.],,saskatchewan_1808_1946,3433,cihm_30258.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_30258.pdf,,4248,2025-10-06 06:13:30.700962,ocr/cihm_30258.json,metadata/cihm_30258.json
cihm_30314,"[Lettre adressée à ses confrères, par le Père Lacombe, sollicitant une aide financière pour le diocèse de St. Albert, Saskatchewan] [microforme]",1872,[S.l. : s.n.],Eglise catholique; Catholic Church; Missions; Missions,saskatchewan_1808_1946,3434,cihm_30314.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_30314.pdf,,4249,2025-10-06 06:13:30.701064,ocr/cihm_30314.json,metadata/cihm_30314.json
N018059,Report of the 19th Annual Session of the Right Worshipful Grand Orange Lodge of Manitoba and the N.W.T.,1873,Grand Orange Lodge of Manitoba and the N.W.T.,Report of the proceedings of the ... annual session of the Right Worshipful Orange Lodge of Manitoba and the N.W.T,saskatchewan_1808_1946,3436,N018059.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/N018059.pdf,,4250,2025-10-06 06:13:30.701330,ocr/N018059.json,metadata/N018059.json
P000496,Reminiscences of the Red River Rebellion of 1869,1873,[s.n.] ([Toronto]?),"Rebellions and Regimental Histories--Red River Rebellion; Red River Rebellion, 1869-70; Rouge, Rébellion de la rivière, 1869-1870; 1869",saskatchewan_1808_1946,3437,P000496.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000496.pdf,,4251,2025-10-06 06:13:30.702440,ocr/P000496.json,metadata/P000496.json
P007545,Rapport sur le Vicariat du diocèse de Saint-Albert,1873,A. Hennuyer (Paris),Alberta; Saskatchewan; Vicariate of St.Albert Diocese; Vicariate of St.Albert Diocese; Alberta; Saskatchewan; 1873,saskatchewan_1808_1946,3438,P007545.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P007545.pdf,,4252,2025-10-06 06:13:30.702624,ocr/P007545.json,metadata/P007545.json
P009611,"Lettre de monseigneur Grandin, évêque de Saint-Albert, au T.R.P. Supérieur Général: vers le milieu du lac Vert, en route pour Saint-Albert, par Carlton, 15 août 1870",1873,A. Hennuyer (Paris),"Grandin, Vital Justin, 1829-1902; Saskatchewan; St.Albert Mission; Travel; Voyage; St.Albert Mission; Saskatchewan; 1870",saskatchewan_1808_1946,3439,P009611.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P009611.pdf,,4253,2025-10-06 06:13:30.702731,ocr/P009611.json,metadata/P009611.json
cihm_16333,"The fur country, or, Seventy degrees north latitude [microform]",1873,New York : W.L. Allison,,saskatchewan_1808_1946,3440,cihm_16333.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_16333.pdf,,4254,2025-10-06 06:13:30.704401,ocr/cihm_16333.json,metadata/cihm_16333.json
cihm_30478,"Report on the condition and working of the Prince Albert Presbyterian Mission, to the Indians on the Saskatchewan [microform] : presented to the Foreign Mission Committee of the Canada Presbyterian Church",1873,[Ottawa? : s.n.],Presbyterian Church; Église presbytérienne; Missions; Missions,saskatchewan_1808_1946,3441,cihm_30478.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_30478.pdf,,4255,2025-10-06 06:13:30.705050,ocr/cihm_30478.json,metadata/cihm_30478.json
cihm_32332,"Education and life [microform] : an address delivered at the opening of the thirty-second session of Queen's University, Kingston, Canada",1873,[S.l.] : Alma Mater Society of Queen's University,"Education, Higher; Enseignement supérieur",saskatchewan_1808_1946,3442,cihm_32332.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_32332.pdf,,4256,2025-10-06 06:13:30.705241,ocr/cihm_32332.json,metadata/cihm_32332.json
reportonconditio00moor,Report on the condition and working of the Prince Albert Presbyterian Mission to the Indians on the Saskatchewan,1873,"Ottawa, A.S. Woodburn",Presbyterian Church; Missions; Indians of North America,saskatchewan_1808_1946,3443,reportonconditio00moor.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/reportonconditio00moor.pdf,,4257,2025-10-06 06:13:30.705548,ocr/reportonconditio00moor.json,metadata/reportonconditio00moor.json
MTM_1873083001,Le Métis (1873-08-30),1873,[s.n.],"Métis [Winnipeg, Man. : 1871]",saskatchewan_1808_1946,3444,MTM_1873083001.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/MTM_1873083001.pdf,,4258,2025-10-06 06:13:30.705670,ocr/MTM_1873083001.json,metadata/MTM_1873083001.json
MTM_1873091301,Le Métis (1873-09-13),1873,[s.n.],"Métis [Winnipeg, Man. : 1871]",saskatchewan_1808_1946,3445,MTM_1873091301.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/MTM_1873091301.pdf,,4259,2025-10-06 06:13:30.705716,ocr/MTM_1873091301.json,metadata/MTM_1873091301.json
McGillLibrary-rbsc_map_G3400-1874-F64-18859,"Maps and charts to accompany Report on the explorations and surveys up to January, 1874",1874,[Montreal?] : Canadian Pacific Railway,Canadian Pacific Railway Company.; Canada -- Discovery and exploration -- Maps.; Canada -- Maps.; Railroads -- Canada -- Maps.; Railroads -- Canada -- Surveying -- Maps.; McGill University Library Digitized Title; Large Scale Digitization Initiative Batch 19; Canadian Pacific Railway Company; Railroads -- Canada -- Maps; Railroads -- Canada -- Surveying -- Maps; Discoveries in geography; Railroads; Railroads -- Surveying; Canada -- Discovery and exploration -- Maps; Canada -- Maps; Canada,saskatchewan_1808_1946,3446,rbsc_map_G3400-1874-F64.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/rbsc_map_G3400-1874-F64.pdf,,4260,2025-10-06 06:13:30.705747,ocr/McGillLibrary-rbsc_map_G3400-1874-F64-18859.json,metadata/McGillLibrary-rbsc_map_G3400-1874-F64-18859.json
P000411,"Saskatchewan and the Rocky Mountains: A diary and narrative of travel, sport, and adventure during a journey through the Hudson's Bay Company's territories, in 1859 and 1860",1874,"Edmonston & Douglas (Edinburgh, Scotland)","Explorers, Surveyors and Travellers--Description and Travel--General; Travelers--Great Britain; Voyageurs--Grande-Bretagne; Diaries; Journaux intimes; Prairie Provinces--Description and travel; Southesk, James Carnegie, 1827-1905; 1860",saskatchewan_1808_1946,3447,P000411.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000411.pdf,,4261,2025-10-06 06:13:30.707798,ocr/P000411.json,metadata/P000411.json
P000686,"The Gospel in the regions beyond: A sermon preached in Lambeth Church, on Sunday, May 3, 1874, at the consecration of the bishops of Athabasca and Saskatchewan: Published at the request of His Grace the Archbishop of Canterbury",1874,Hatchards (London),"The Spiritual Life--Church of England; Bompas, William Carpenter, 1834-1906; McLean, John, 1828-1886; Sermons; Sermons; 1874",saskatchewan_1808_1946,3448,P000686.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000686.pdf,,4262,2025-10-06 06:13:30.708340,ocr/P000686.json,metadata/P000686.json
P000703,"Report of progress on the explorations and surveys up to January, 1874",1874,"Printed by MacLean, Roger & Co. (Ottawa)","Communications--Canadian Pacific Railway; Canada--Transportation; Discoveries in geography; Découvertes géographiques; Prairie Provinces--Description and travel; Railroads; Railroads; Chemins de fer; Surveys, Governmental; Surveys; Levés; 1874",saskatchewan_1808_1946,3449,P000703.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000703.pdf,,4263,2025-10-06 06:13:30.710524,ocr/P000703.json,metadata/P000703.json
P000710,Preliminary investigation and trial of Ambroise D. Lepine for the murder of Thomas Scott: Being a full report of the proceedings in this case before the Magistrates' Court and the several Courts of Queen's Bench in the Province of Manitoba,1874,Burland-Desbarats Lithographic Co. (Montreal),"Rebellions and Regimental Histories--Red River Rebellion; Advertising; Publicité; Lpine, Ambroise Dydime, 1840-1923; Manitoba--Politics and government; Murder; Meutre; Red River Rebellion, 1869-70; Rouge, Rébellion de la rivière, 1869-1870; Trials; Procès; 1874",saskatchewan_1808_1946,3450,P000710.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000710.pdf,,4264,2025-10-06 06:13:30.712193,ocr/P000710.json,metadata/P000710.json
P000715,L'amnistie: mémoire sur les causes des troubles du nord-ouest et sur les négociations qui ont amené leur règlement amiable,1874,"Bureau du ""Nouveau Monde"" ([Montreal])","Rebellions and Regimental Histories--Red River Rebellion; Red River Rebellion, 1869-70; Rouge, Rébellion de la rivière, 1869-1870; 1874",saskatchewan_1808_1946,3451,P000715.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P000715.pdf,,4265,2025-10-06 06:13:30.712624,ocr/P000715.json,metadata/P000715.json
P009714,"Lettre du R. P. Leduc au R. P. Martinet, Secrétaire Général: Saint-Albert, le 29 décembre 1872",1874,A. Hennuyer (Paris),"Alberta; Cree language; Cri (Langue); Leduc, H. (Hippolyte), 1842-1918; Missions--Alberta; Missions--Alberta; Missions--Saskatchewan; Missions--Saskatchewan; Saskatchewan; Saskatchewan; Alberta; 1872",saskatchewan_1808_1946,3452,P009714.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P009714.pdf,,4266,2025-10-06 06:13:30.712689,ocr/P009714.json,metadata/P009714.json
